,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,0,1,2,3,4,sentence
343,343,343,343,343,344,why aren't you out to lunch with the girls,233,ED,28,why aren't you out to lunch with the girls
344,344,344,344,344,345,you're a girl.,233,ED,28,you're a girl.
345,345,345,345,345,346,i guess i'm not the right kind.,234,ERIN,28,i guess i'm not the right kind.
346,346,346,346,346,347,"look, you may want to... now that you're working here...",236,ED,28,"look, you may want to... now that you're working here..."
347,347,347,347,347,348,you may want to rethink your wardrobe a little.,237,ED,28,you may want to rethink your wardrobe a little.
348,348,348,348,348,349,why is that,238,ERIN,28,why is that
349,349,349,349,349,350,"well, i think some of the girls are a little uncomfortable...",239,ED,28,"well, i think some of the girls are a little uncomfortable..."
350,350,350,350,350,351,...because of what you wear.,239,ED,28,...because of what you wear.
351,351,351,351,351,352,is that so,240,ERIN,28,is that so
352,352,352,352,352,353,"well, it just so happens, i think i look nice.",240,ERIN,28,"well, it just so happens, i think i look nice."
353,353,353,353,353,354,"as long as i have one ass instead of two, i'll wear what i like...",240,ERIN,28,"as long as i have one ass instead of two, i'll wear what i like..."
354,354,354,354,354,355,...if that's all right with you,240,ERIN,28,...if that's all right with you
355,355,355,355,355,356,you might wanna rethink those ties.,242,ERIN (CONT'D),28,you might wanna rethink those ties.
356,356,356,356,356,357,"with realestate stuff, could you remind me",245,ERIN,29,"with realestate stuff, could you remind me"
357,357,357,357,357,358,i'm a little confused.,245,ERIN,29,i'm a little confused.
358,358,358,358,358,359,why are there medical records and blood samples in realestate files,245,ERIN,29,why are there medical records and blood samples in realestate files
359,359,359,359,359,360,you've been here long enough.,245,ANNA,29,you've been here long enough.
360,360,360,360,360,361,"if you don't know how to do your job by now, i'm not gonna do it for you.",245,ANNA,29,"if you don't know how to do your job by now, i'm not gonna do it for you."
361,361,361,361,361,362,hello,247,ERIN,31,hello
362,362,362,362,362,363,hello,249,ERIN,31,hello
363,363,363,363,363,364,matthew,249,ERIN,31,matthew
364,364,364,364,364,365,katie,249,ERIN,31,katie
365,365,365,365,365,366,matthew,252,ERIN,31,matthew
366,366,366,366,366,367,katie,252,ERIN,31,katie
367,367,367,367,367,368,matthew,256,ERIN,31,matthew
368,368,368,368,368,369,what happened,261,ERIN,33,what happened
369,369,369,369,369,370," hi, mom.",262,MATTHEW/KATIE,33," hi, mom."
370,370,370,370,370,371, hey.,262,GEORGE,33, hey.
371,371,371,371,371,372,hungry,262,GEORGE,33,hungry
372,372,372,372,372,373,am i...,262,ERIN,33,am i...
373,373,373,373,373,374,they're here,263,ERIN,33,they're here
374,374,374,374,374,375,i went to pick them up.,263,ERIN,33,i went to pick them up.
375,375,375,375,375,376,she came by an hour ago.,264,GEORGE,33,she came by an hour ago.
376,376,376,376,376,377,"something came up, she dropped them off.",264,GEORGE,33,"something came up, she dropped them off."
377,377,377,377,377,378,something came up,265,ERIN,33,something came up
378,378,378,378,378,379,why didn't she call,265,ERIN,33,why didn't she call
379,379,379,379,379,380,i don't know.,266,GEORGE,33,i don't know.
380,380,380,380,380,381,"she, i was, she...",266,GEORGE,33,"she, i was, she..."
381,381,381,381,381,382,i don't know why.,266,GEORGE,33,i don't know why.
382,382,382,382,382,383, that stupid bitch.,267,ERIN,33, that stupid bitch.
383,383,383,383,383,384, mom,267,MATTHEW,33, mom
384,384,384,384,384,385,i just can't believe she dumps my kids off when nobody's home.,268,ERIN,33,i just can't believe she dumps my kids off when nobody's home.
385,385,385,385,385,386,i was home.,269,GEORGE,33,i was home.
386,386,386,386,386,387,we're fine.,269,GEORGE,33,we're fine.
387,387,387,387,387,388,"we cooked burgers, had some milk.",269,GEORGE,33,"we cooked burgers, had some milk."
388,388,388,388,388,389,you want a hot dog,270,KIDS,33,you want a hot dog
389,389,389,389,389,390,there's one.,270,GEORGE,33,there's one.
390,390,390,390,390,391, or a cheeseburger,270,KIDS,33, or a cheeseburger
391,391,391,391,391,392, but this mustard is slippery.,270,KIDS,34, but this mustard is slippery.
392,392,392,392,392,393,"mom, what do you think about me getting a tattoo",271,KIDS,34,"mom, what do you think about me getting a tattoo"
393,393,393,393,393,394,"one, two, three.",272,KIDS,34,"one, two, three."
394,394,394,394,394,395,i got all these kings.,273,KIDS,34,i got all these kings.
395,395,395,395,395,396,"you win, you got a joker.",273,KIDS,34,"you win, you got a joker."
396,396,396,396,396,397,king.,273,KIDS,34,king.
397,397,397,397,397,398,joker.,273,KIDS,34,joker.
398,398,398,398,398,399,you stole a joker,274,KIDS,34,you stole a joker
399,399,399,399,399,400,you cheat.,274,KIDS,34,you cheat.
400,400,400,400,400,401,what do you mean,274,GEORGE,34,what do you mean
401,401,401,401,401,402,you cheat,275,KIDS,34,you cheat
402,402,402,402,402,403,get another one.,275,KIDS,34,get another one.
403,403,403,403,403,404,time to go to bed.,276,ERIN,34,time to go to bed.
404,404,404,404,404,405,get ready for bed.,276,ERIN,34,get ready for bed.
405,405,405,405,405,406,brush your teeth.,276,ERIN,34,brush your teeth.
406,406,406,406,406,407, play tomorrow,278,KIDS,34, play tomorrow
407,407,407,407,407,408, yeah.,278,GEORGE,34, yeah.
408,408,408,408,408,409,"good night, buddy.",278,GEORGE,34,"good night, buddy."
409,409,409,409,409,410,what's that,279,ERIN,34,what's that
410,410,410,410,410,411,"this is a harleydavidson, the best motorcycle ever.",280,GEORGE,34,"this is a harleydavidson, the best motorcycle ever."
411,411,411,411,411,412,"and if i ever catch either one of you near one, knock you silly.",281,ERIN,34,"and if i ever catch either one of you near one, knock you silly."
412,412,412,412,412,413,brush.,285,ERIN ,34,brush.
413,413,413,413,413,414,"and keep it down, the baby's asleep.",285,ERIN,34,"and keep it down, the baby's asleep."
414,414,414,414,414,415,you got great kids.,286,GEORGE,34,you got great kids.
415,415,415,415,415,416,"well, i'm sure i'll fuck 'em up eventually.",287,ERIN,34,"well, i'm sure i'll fuck 'em up eventually."
416,416,416,416,416,417,why,288,GEORGE,34,why
417,417,417,417,417,418,"i'm not a good judge of character, or i wouldn't have left them...",289,ERIN,34,"i'm not a good judge of character, or i wouldn't have left them..."
418,418,418,418,418,419,"...with that idiot, who cost a lot and smelled like chicken fat.",289,ERIN,34,"...with that idiot, who cost a lot and smelled like chicken fat."
419,419,419,419,419,420,and after i find her and kill her...,289,ERIN,34,and after i find her and kill her...
420,420,420,420,420,421,...i don't know what i'm gonna do.,290,ERIN,34,...i don't know what i'm gonna do.
421,421,421,421,421,422,"if you need help with them, i could do that.",290,GEORGE,34,"if you need help with them, i could do that."
422,422,422,422,422,423, i'm not leaving my kids with you.,291,ERIN,34, i'm not leaving my kids with you.
423,423,423,423,423,424, why,291,GEORGE,34, why
424,424,424,424,424,425, i don't even know you.,292,ERIN,34, i don't even know you.
425,425,425,425,425,426, what do you wanna know,292,GEORGE,34, what do you wanna know
426,426,426,426,426,427, thanks for today...  you're welcome.,292,ERIN,34, thanks for today...  you're welcome.
427,427,427,427,427,428,it was my pleasure.,293,GEORGE,34,it was my pleasure.
428,428,428,428,428,429,how many decks did you have,293,ERIN,34,how many decks did you have
429,429,429,429,429,430,we had more than enough.,294,GEORGE,34,we had more than enough.
430,430,430,430,430,431,got so many friends you can't use one more,294,GEORGE (CONT'D),34,got so many friends you can't use one more
431,431,431,431,431,432,"if you need someone to look after your kids after school, or whatever...",295,GEORGE (CONT'D),34,"if you need someone to look after your kids after school, or whatever..."
432,432,432,432,432,433,...i don't have a job now.,296,GEORGE,34,...i don't have a job now.
433,433,433,433,433,434, i'm unemployed.,297,ERIN,34, i'm unemployed.
434,434,434,434,434,435,by choice.,297,GEORGE,34,by choice.
435,435,435,435,435,436,i work when i need to.,298,GEORGE,34,i work when i need to.
436,436,436,436,436,437,what do you do,300,ERIN,34,what do you do
437,437,437,437,437,438,live off your trust fund,300,ERIN,34,live off your trust fund
438,438,438,438,438,439,"i do construction, which pays good, and i make it last by living cheap.",301,GEORGE,34,"i do construction, which pays good, and i make it last by living cheap."
439,439,439,439,439,440,is that supposed to impress me,302,ERIN,34,is that supposed to impress me
440,440,440,440,440,441,hey.,303,ERIN,34,hey.
441,441,441,441,441,442,bed.,303,ERIN,34,bed.
442,442,442,442,442,443,your little ghosts.,304,GEORGE,34,your little ghosts.
443,443,443,443,443,444,you always this hard on people who try to help you,305,GEORGE,34,you always this hard on people who try to help you
444,444,444,444,444,445,i'm out of practice.,306,ERIN,34,i'm out of practice.
445,445,445,445,445,446,"well, let me remind you then.",306,GEORGE,34,"well, let me remind you then."
446,446,446,446,446,447,the polite thing is to say thank you.,307,GEORGE,34,the polite thing is to say thank you.
447,447,447,447,447,448,i'd start it off with that.,307,GEORGE,34,i'd start it off with that.
448,448,448,448,448,449,"then,  hey, that's a really nice offer.",307,GEORGE,34,"then,  hey, that's a really nice offer."
449,449,449,449,449,450,i don't mind taking you up on that.,308,GEORGE,34,i don't mind taking you up on that.
450,450,450,450,450,451,why do you want to watch my kids,308,ERIN,34,why do you want to watch my kids
451,451,451,451,451,452, i like kids.,308,GEORGE,34, i like kids.
452,452,452,452,452,453, right.,308,ERIN,34, right.
453,453,453,453,453,454,i like hanging out with them.,309,GEORGE,34,i like hanging out with them.
454,454,454,454,454,455,they keep it simple.,309,GEORGE,34,they keep it simple.
455,455,455,455,455,456,you're home every afternoon,310,ERIN,34,you're home every afternoon
456,456,456,456,456,457,i'm usually working on my bike.,311,GEORGE,34,i'm usually working on my bike.
457,457,457,457,457,458,"if it doesn't work out, you can always send them back to the chickenfat lady.",313,GEORGE,34,"if it doesn't work out, you can always send them back to the chickenfat lady."
458,458,458,458,458,459,this isn't gonna get you laid.,314,ERIN,34,this isn't gonna get you laid.
459,459,459,459,459,460,get in bed.,317,ERIN,34,get in bed.
460,460,460,460,460,461,"good, because i don't find you attractive either.",318,GEORGE,34,"good, because i don't find you attractive either."
461,461,461,461,461,462,then we're even.,319,ERIN,34,then we're even.
462,462,462,462,462,463,i'm so glad we got that out of the way.,319,GEORGE,34,i'm so glad we got that out of the way.
463,463,463,463,463,464,i feel much better.,319,ERIN,34,i feel much better.
464,464,464,464,464,465,i do too.,320,GEORGE (CONT'D),34,i do too.
465,465,465,465,465,466,because now i can just look after the kids...,320,GEORGE (CONT'D),34,because now i can just look after the kids...
466,466,466,466,466,467,...and i don't have to worry about you coming on to me.,320,GEORGE (CONT'D),34,...and i don't have to worry about you coming on to me.
467,467,467,467,467,468,bring the phone into the changing room.,331,ED,34,bring the phone into the changing room.
468,468,468,468,468,469,of course they won't.,331,ED,34,of course they won't.
469,469,469,469,469,470,"mrs. masry, don't be such a tease.",332,ED,38,"mrs. masry, don't be such a tease."
470,470,470,470,470,471,"hold on, just hold on.",332,ED,38,"hold on, just hold on."
471,471,471,471,471,472,yeah,332,ED,38,yeah
472,472,472,472,472,473,"sorry, would you mind if i investigate this",333,ERIN,38,"sorry, would you mind if i investigate this"
473,473,473,473,473,474,investigate what,334,ED,38,investigate what
474,474,474,474,474,475,this realestate thing with the jensens.,335,ERIN,38,this realestate thing with the jensens.
475,475,475,475,475,476,the pro bono.,335,ERIN,38,the pro bono.
476,476,476,476,476,477,i wanna make sure i understand what i'm reading.,337,ERIN,38,i wanna make sure i understand what i'm reading.
477,477,477,477,477,478," yeah, yeah, sure.",338,ED,38," yeah, yeah, sure."
478,478,478,478,478,479, you don't mind,338,ERIN,38, you don't mind
479,479,479,479,479,480,"okay, great.",339,ERIN,38,"okay, great."
480,480,480,480,480,481,thanks.,339,ERIN,38,thanks.
481,481,481,481,481,482,donna jensen,346,ERIN,42,donna jensen
482,482,482,482,482,483,"i'm erin brockovich, with masry and vititoe.",347,ERIN,42,"i'm erin brockovich, with masry and vititoe."
483,483,483,483,483,484,oh,347,DONNA,42,oh
484,484,484,484,484,485,you're a lawyer,347,DONNA,42,you're a lawyer
485,485,485,485,485,486,"hell, no.",348,ERIN,42,"hell, no."
486,486,486,486,486,487,i hate lawyers.,348,ERIN,42,i hate lawyers.
487,487,487,487,487,488,i just work for 'em.,348,ERIN,42,i just work for 'em.
488,488,488,488,488,489,do you have a minute,348,ERIN,42,do you have a minute
489,489,489,489,489,490,i don't mean to be a pain to pge after all they've done for hinkley...,349,DONNA,43,i don't mean to be a pain to pge after all they've done for hinkley...
490,490,490,490,490,491,"...but if they want this place, they're gonna have to pay for it.",350,DONNA,43,"...but if they want this place, they're gonna have to pay for it."
491,491,491,491,491,492,you didn't put the house up for sale.,351,ERIN,43,you didn't put the house up for sale.
492,492,492,492,492,493,they just wanted to buy it,351,DONNA,43,they just wanted to buy it
493,493,493,493,493,494,"oh, yeah, yeah.",351,DONNA,43,"oh, yeah, yeah."
494,494,494,494,494,495,"oh, i don't wanna move.",352,DONNA,43,"oh, i don't wanna move."
495,495,495,495,495,496,uproot the kids,352,DONNA,43,uproot the kids
496,496,496,496,496,497,i've got a couple of girls.,352,DONNA,43,i've got a couple of girls.
497,497,497,497,497,498,"honest to god, i don't know if i have the energy.",353,DONNA,43,"honest to god, i don't know if i have the energy."
498,498,498,498,498,499,"you know, i've been sick.",353,DONNA,43,"you know, i've been sick."
499,499,499,499,499,500,me and pete both have.,353,DONNA,43,me and pete both have.
500,500,500,500,500,501,"the idea of selling, if they're not gonna pay us properly...",354,DONNA,43,"the idea of selling, if they're not gonna pay us properly..."
501,501,501,501,501,502,...i don't see the point.,354,DONNA,43,...i don't see the point.
502,502,502,502,502,503,"yeah, yeah, i can see that.",355,ERIN,43,"yeah, yeah, i can see that."
503,503,503,503,503,504,i guess the only thing that confused me...,355,ERIN,43,i guess the only thing that confused me...
504,504,504,504,504,505,not that your medical problems aren't important.,355,ERIN,43,not that your medical problems aren't important.
505,505,505,505,505,506,how come those files are in with all the realestate stuff,355,ERIN,43,how come those files are in with all the realestate stuff
506,506,506,506,506,507,"there's just so much correspondence, i just keep it all in one place.",356,DONNA,43,"there's just so much correspondence, i just keep it all in one place."
507,507,507,507,507,508,"i'm sorry, i just don't see why you're corresponding with pge...",357,ERIN,43,"i'm sorry, i just don't see why you're corresponding with pge..."
508,508,508,508,508,509,...about your medical problems in the first place.,357,ERIN,43,...about your medical problems in the first place.
509,509,509,509,509,510,"well, they paid for the doctor's visit.",358,DONNA,43,"well, they paid for the doctor's visit."
510,510,510,510,510,511,they did,359,ERIN,43,they did
511,511,511,511,511,512,you bet.,359,DONNA,43,you bet.
512,512,512,512,512,513,paid for a checkup for the whole family.,359,DONNA,43,paid for a checkup for the whole family.
513,513,513,513,513,514,"not like with insurance, where you pay and maybe you see some money in a year.",360,DONNA,43,"not like with insurance, where you pay and maybe you see some money in a year."
514,514,514,514,514,515,they just took care of it.,360,DONNA,43,they just took care of it.
